,,Mean,SD,Mean_end,SD_end
11,34,0.8861375995245704,0.060114759647348776,0.9002671033188505,0.00044215595094514474
11,35,0.8886998387192372,0.052612009068821665,0.9002299855575607,0.00037622635481867435
11,36,0.889939503123369,0.049123668605569826,0.9004786641125351,0.0003456436428094777
11,37,0.8894968936764426,0.05012569714231765,0.900212464557913,0.0003432303051914599
11,38,0.890916309996831,0.04759851120649951,0.9008891702479731,0.0003187447345737029
23,1,0.8891850359472977,0.04912792341454485,0.9001552799105089,0.00037348316376913164
23,2,0.8879945486977354,0.06881275913022382,0.8996242861530286,0.0002325706222597086
23,3,0.8702609042414465,0.07144684104492267,0.8873032903151811,0.0010508702317318464
23,4,0.8893606809647309,0.05298346290437714,0.9006363159172711,0.00035224342677437704
23,5,0.891702885959052,0.04668659531016938,0.901235517188232,0.0002862947580614325
23,6,0.8832828170982703,0.08782943569393231,0.9010588117201457,0.00026740943449521344
23,7,0.8926161994511552,0.04478773170631112,0.9013514235869451,0.00027200091096453357
23,8,0.8930015825805254,0.03889115823092017,0.9004769764397342,0.00025857702452541177
23,9,0.8886843678723569,0.05168014393045216,0.900037025146446,0.00037395034682469994
23,10,0.8889784216427958,0.05320467815319705,0.9007092909540456,0.0003845256879318989
23,11,0.8898742686222796,0.05050369435679876,0.9011836200159697,0.0003579595787722098
23,12,0.8834403794764444,0.06078223239509438,0.8980682823044766,0.0006159904538912899
23,13,0.8861137094710965,0.06772389094695958,0.8985814831119435,0.00037625153915167293
23,14,0.8942219510255297,0.06628776040765118,0.9026717519464745,0.00015203895061106928
23,15,0.8702609818945868,0.07144602211219762,0.88730311702206,0.001050861384448341
23,16,0.8702611835682416,0.07144389916582025,0.8873026689286008,0.0010508394629886312
23,17,0.8913773916064159,0.04574054688708045,0.9008429369388158,0.00030703949702070573
23,18,0.8892846657012116,0.05028648873647926,0.9001640231857233,0.0003526171288965836
23,19,0.8895785162346251,0.04976377430430876,0.9003338909214199,0.0003515021157711896
23,20,0.891701572135564,0.04668845640157765,0.9012352016854921,0.0002861167038933557
23,21,0.8902894430803371,0.0484986052983786,0.9006628429928036,0.000343337672612933
23,22,0.8900317938397735,0.04874041466783796,0.9004819379721748,0.00034510412116018995
23,24,0.8817296286350326,0.05300308027846203,0.9001975398994254,0.0009312464184457345
23,25,0.8863905845456184,0.06446209934247182,0.9012142612071569,0.00031937421881547207
23,26,0.8861738898184821,0.06820300850310156,0.8986156196229714,0.00037358771583224253
23,27,0.8942650418177286,0.06943743388054305,0.9040803833175116,0.0001695304276454557
23,28,0.890283958618065,0.062069459893787586,0.9022047525653951,0.00021203772686498516
23,29,0.8889484001840118,0.05561220745737881,0.9013416195260611,0.0003818168056121201
23,30,0.8898932338797312,0.04900812911102262,0.9004032759098325,0.00034351314894956887
23,31,0.895165783751669,0.05267285787581937,0.903365820183473,0.000133199763872745
23,32,0.8856629471401424,0.06191589145889961,0.9014372250677948,0.0006007451563355748
23,33,0.8889437061489629,0.053621010565759936,0.9008356595355913,0.0003852619110310034
23,34,0.8892244194936236,0.050358123867545096,0.9001268473801523,0.00035364147171399114
23,35,0.8887842222567636,0.05140588225701119,0.8999688797654721,0.0003590372510949366
23,36,0.888186940914621,0.05252998972517542,0.8998162100456534,0.0003841665605492851
23,37,0.8915185749061637,0.04599758402028788,0.9012389542144789,0.0003257706655881477
23,38,0.8905865626728717,0.04799329538730642,0.9007711910975111,0.0003357425200091168
36,1,0.8899425499458593,0.049125507060101596,0.9004828441543715,0.0003457976155957343
36,2,0.8879225327339805,0.051835643970396035,0.9000418234207767,0.0003938924159730737
36,3,0.8857046669391936,0.05172920729991319,0.8989851856510672,0.0005260997675354019
36,4,0.8889448973831381,0.05030127526420143,0.9001795627661825,0.00038877349209716155
36,5,0.8890272267609229,0.0512018697895783,0.9002918259937509,0.0003739526826484945
36,6,0.8875213595805145,0.06276430684270323,0.9003630345177404,0.00036074974213560557
36,7,0.8922807952299503,0.048147036996869313,0.9016034354749247,0.0002762327582184435
36,8,0.8895708213304588,0.04888272101128683,0.9000794993066868,0.00034195675381857877
36,9,0.8899262969326119,0.049032646450221914,0.9004449786541153,0.0003463817230578223
36,10,0.8901216466034089,0.04910523828091686,0.90065723203069,0.0003483521412500336
36,11,0.8899425199564854,0.04912556364968723,0.9004828462296741,0.00034579912959232926
36,12,0.8900399372923906,0.0491318932789379,0.9005301760002782,0.00034186239236813236
36,13,0.8878987168444196,0.05201923861879951,0.9000440268602817,0.0003958067153131326
36,14,0.8876027159259317,0.05696265067160076,0.9029730577267766,0.00019993335299300937
36,15,0.888211129451583,0.05092234357857015,0.899838437493333,0.00041901252576840914
36,16,0.8882115400444408,0.05091267443819458,0.899839058520786,0.0004196212050149551
36,17,0.8880234433550839,0.051063103186939254,0.8997619964403424,0.0004264433544805606
36,18,0.8903301175707419,0.04994230738429066,0.9009228004740755,0.0003421963305633133
36,19,0.8934083400407171,0.037991708341495324,0.9017913850610348,0.00032142640591926124
36,20,0.8890222669792387,0.051224188403424104,0.9002914918181004,0.0003736890537758328
36,21,0.8899328965434815,0.04898804218466664,0.9004552100043715,0.0003469655533422531
36,22,0.8900692278088318,0.04882950191546508,0.9005424367690859,0.0003456713491045645
36,23,0.8898049564389725,0.04940192077739039,0.9003988732894744,0.00034778029540972414
36,24,0.8858252772615112,0.054665225275871344,0.9002659782067967,0.00047197263910549344
36,25,0.8878648025618636,0.05215613599290848,0.9000629169967561,0.00039498851507563436
36,26,0.8890979393045121,0.05228074570941365,0.9008534918857782,0.00038161657355158105
36,27,0.8920580880922291,0.065281558300332,0.9034204266891183,0.00013800213056564575
36,28,0.8878758340636127,0.051712052758480356,0.9000126097638895,0.00040192944606543625
36,29,0.8899432626783836,0.04912409227292271,0.9004836613575833,0.00034586141619782093
36,30,0.8907007237628501,0.04850281395356136,0.9010331040444426,0.0003421633530189279
36,31,0.8857101190222867,0.06445342298865993,0.903575541144125,0.00020545261600186663
36,32,0.8888659878094192,0.059974616527169435,0.9027771839554123,0.00022043683604918877
36,33,0.8904597191843655,0.04904752080899189,0.9009616274703122,0.0003494084899405976
36,34,0.8909500760460378,0.04681102913906812,0.901017908645189,0.00034318911188012375
36,35,0.8904386507558764,0.04812797903997762,0.9007255315160932,0.0003429591995496452
36,37,0.8898212490774096,0.04945410498977368,0.900441575514128,0.00034858324718145685
36,38,0.88980227607987,0.04942435003769542,0.9004003680356564,0.00034783383232011255
22,1,0.8902982082926785,0.049853554462701725,0.9010110976998701,0.00034159354938081006
22,2,0.8913370736295138,0.0528698932977544,0.9021921846235247,0.00030172462731227484
22,3,0.8901116534537474,0.04827321988948984,0.9003776414611138,0.00032893474422085456
22,4,0.8900681764964444,0.0487032568358309,0.9004954740368933,0.00033950021904989043
22,5,0.891657139642054,0.04649850611413408,0.9011465524382065,0.00028379467233339596
22,6,0.889931311552227,0.04894760834805091,0.9004377238464835,0.0003449463945566264
22,7,0.8921436418149308,0.04608788378559851,0.9010099291454181,0.0002694823635705386
22,8,0.889893807486256,0.04901637012912452,0.9004142891158067,0.0003449292189179273
